affy_Mouse430_2
Probe ID	Genbank Acc
1441612_at	BB071242
1441613_at	BB454313
1441614_at	BB229543
1441615_at	BB027163
1441616_at	BB426836
1441617_at	BB475089
1441618_at	BG065709
1441619_at	BB027977
1441620_at	BB481004
1441621_at	BB441108
1441622_at	AV374024
1441623_at	BB023951
1441624_at	BB479893
1441625_at	BQ174470
1441626_at	BB128657
1441627_at	BB130259
1441628_at	BB201495
1441629_at	BB451601
1441630_at	AW541237
1441631_at	BB135916
1441632_at	BB375259
1441633_at	AV339195
1441634_at	BB390710
1441635_at	BM202709
1441636_at	BB133117
1441637_at	BB248804
1441638_at	BB228454
1441639_at	BB258225
1441640_at	BM116859
1441641_at	BB661265
1441642_at	BB425178
1441643_at	AV272467
1441644_at	AV230350
1441645_s_at	C78347
1441646_at	BB250200
1441647_at	BB307427
1441648_at	BM115522
1441649_at	BB529317
1441650_at	BM222798
1441651_at	BB615011
1441652_at	BB185152
1441653_at	BB228771
1441654_at	BB345762
1441655_at	AV271952
1441656_at	BM239301
1441657_at	BI104953
1441658_at	AV306186
1441659_at	C78788
1441660_at	AV351863
1441661_at	AU016721
1441662_at	BB171122
1441663_at	BB372972
1441664_at	BB375185
1441665_at	C79125
1441666_at	BB197117
1441667_s_at	C78565
1441668_at	BB155504
1441669_at	BB131936
1441670_at	BB361748
1441671_at	BM221185
1441672_at	AU022574
1441673_at	C79829
1441674_at	BB377336
1441675_at	BB328265
1441676_at	AW557786
1441677_at	BM244144
1441678_at	AU022137
1441679_at	BB126796
1441680_at	BM117447
1441681_at	C79645
1441682_s_at	C79645
1441683_at	BM220862
1441684_at	BM116591
1441685_at	AV340971
1441686_at	BB668033
1441687_at	AW047257
1441688_at	AV343428
1441689_at	BB120384
1441690_at	BB273513
1441691_at	BG070831
1441692_at	BM122005
1441693_at	BB193360
1441694_at	BB349325
1441695_at	BG068491
1441696_at	AW552696
1441697_at	BB323441
1441698_at	BM237493
1441699_at	BE980564
1441700_at	BF462614
1441701_at	BM216716
1441702_at	BB363174
1441703_at	BI133496
1441704_at	BB369657
1441705_at	BG145559
1441706_at	BB239540
1441707_at	C77757
1441708_at	AI644545
1441709_at	BB771579
1441710_at	BE952918
1441711_at	BB216259
1441712_at	BE986507
1441713_at	BB430703
1441714_at	BM229796
1441715_at	BB283960
1441716_at	BB408626
1441717_at	AU024162
1441718_at	BB283834
1441719_at	BE648293
1441720_at	AW494359
1441721_at	AW121215
1441722_at	AI790499
1441723_at	AI131729
1441724_at	BM219372
1441725_at	BE980526
1441726_at	BE628768
1441727_s_at	BE628275
1441728_at	BI731739
1441729_at	AW493322
1441730_at	AI893572
1441731_at	BE956995
1441732_at	AU042873
1441733_s_at	C88147
1441734_at	BF470301
1441735_at	AV260864
1441736_at	BB541505
1441737_s_at	BB757103
1441738_at	BE824623
1441739_at	BM939009
1441740_at	BM206839
1441741_at	C88202
1441742_at	AW048994
1441743_at	BB759978
1441744_at	BM122132
1441745_at	BE957407
1441746_at	BM115624
1441747_at	BF020710
1441748_at	BB829405
1441749_at	BB796499
1441750_x_at	BB796499
1441751_at	BE947079
1441752_at	BB214143
1441753_at	BG092467
1441754_at	BB807463
1441755_at	BB235956
1441756_at	BI499715
1441757_at	AI120476
1441758_at	BB830916
1441759_at	BB744914
1441760_at	BQ126463
1441761_at	AI451480
1441762_at	BM877183
1441763_at	BE854127
1441764_at	BF730739
1441765_at	BB822342
1441766_at	BE951172
1441767_at	BB730731
1441768_at	BB122864
1441769_at	BB731108
1441770_at	BB730878
1441771_at	BB730600
1441772_at	BB831315
1441773_at	AV207074
1441774_at	BB782131
1441775_at	BB748650
1441776_at	BB732603
1441777_at	BB741819
1441778_at	BB171354
1441779_at	BB750043
1441780_at	AW493922
1441781_at	AW122759
1441782_at	AW121504
1441783_at	BB749856
1441784_at	BB830629
1441785_at	AW120650
1441786_at	AW048005
1441787_at	AW764198
1441788_s_at	BB779105
1441789_at	AU040657
1441790_at	AW489900
1441791_at	AW490497
1441792_at	BB788678
1441793_at	BB824091
1441794_at	BB797041
1441795_at	BF227278
1441796_at	BF017486
1441797_at	BB710625
1441798_at	BE943681
1441799_at	AI098139
1441800_at	BB817863
1441801_at	AI843843
1441802_at	AI593292
1441803_at	BE447097
1441804_at	BB797794
1441805_at	BF020653
1441806_at	BF472844
1441807_s_at	AI851474
1441808_at	AW122578
1441809_at	BB805891
1441810_at	BM877939
1441811_x_at	AU040201
1441812_at	BB808516
1441813_at	AW490963
1441814_s_at	AI448238
1441815_at	AI851453
1441816_at	AV153660
1441817_at	AV209598
1441818_at	AI642706
1441819_x_at	AU015082
1441820_at	BE979937
1441821_at	BM200773
1441822_at	AV209890
1441823_at	BB164673
1441824_at	AW457596
1441825_x_at	BB160544
1441826_x_at	BB550000
1441827_x_at	BM243794
1441828_at	AV123767
1441829_s_at	BB314595
1441830_x_at	BB314595
1441831_x_at	BB377664
1441832_at	BB559212
1441833_at	BB165498
1441834_x_at	BB160659
1441835_x_at	BB541632
1441836_x_at	AV045004
1441837_at	BB251579
1441838_at	BE955015
1441839_s_at	BB250824
1441840_x_at	BB533975
1441841_at	BB395592
1441842_s_at	AV031885
1441843_s_at	BB312292
1441844_at	BB338428
1441845_at	BB388044
1441846_x_at	AV340144
1441847_at	BB233292
1441848_at	BB521034
1441849_at	AV046184
1441850_x_at	BB449960
1441851_x_at	AV093357
1441852_x_at	BB038346
1441853_at	BB238853
1441854_at	BB159143
1441855_x_at	BB554288
1441856_x_at	AV259286
1441857_x_at	BB435174
1441858_at	BB315798
1441859_x_at	BB167026
1441860_x_at	AV311276
1441861_at	AV044666
1441862_at	BB065546
1441863_x_at	AV089258
1441864_x_at	BB100151
1441865_at	BB276924
1441866_s_at	BB526117
1441867_x_at	AI480494
1441868_x_at	BB190811
1441869_x_at	BB025762
1441870_s_at	BB249222
1441871_at	AV057045
1441872_x_at	BB318357
1441873_at	AV225384
1441874_x_at	AV225384
1441875_at	AV046780
1441876_x_at	BB245574
1441877_x_at	BB091313
1441878_s_at	BB401085
1441879_x_at	AV218897
1441880_x_at	BB009770
1441881_x_at	BB458543
1441882_at	BB040523
1441883_at	AV092359
1441884_x_at	BB278992
1441885_s_at	BB278809
1441886_at	BB085179
1441887_x_at	BB548587
1441888_x_at	BB289281
1441889_x_at	BB202117
1441890_x_at	BB366425
1441891_x_at	BB338945
1441892_x_at	BB341238
1441893_at	AV208461
1441894_s_at	BB071890
1441895_x_at	AV226590
1441896_x_at	BB103818
1441897_at	BB561086
1441898_at	BB560129
1441899_x_at	BB335613
1441900_x_at	BB259217
1441901_x_at	AV066322
1441902_x_at	BB264298
1441903_x_at	BB327647
1441904_x_at	AV364676
1441905_x_at	BB264453
1441906_x_at	BB365629
1441907_s_at	BB483759
1441908_x_at	BB483759
1441909_s_at	AV235983
1441910_x_at	BB293079
1441911_x_at	BB402208
1441912_x_at	AV290571
1441913_at	BB386209
1441914_x_at	BB391920
1441915_s_at	BB717485
1441916_s_at	AV040303
1441917_s_at	BB468188
1441918_x_at	BB141228
1441919_x_at	BB515871
1441920_x_at	BB345915
1441921_x_at	BB386239
1441922_x_at	BB322416
1441923_s_at	BB535528
1441924_x_at	BB535528
1441925_at	BB310931
1441926_x_at	BB326566
1441927_at	AV138438
1441928_x_at	BB139475
1441929_at	AV370012
1441930_x_at	BB089991
1441931_x_at	BB125219
1441932_at	BB110004
1441933_x_at	BB187210
1441934_at	AV326497
1441935_at	AV263043
1441936_x_at	BB310408
1441937_s_at	AV371921
1441938_x_at	BB071777
1441939_x_at	AV212592
1441940_x_at	BB180603
1441941_x_at	AV171845
1441942_x_at	AV331209
1441943_x_at	AV324454
1441944_s_at	AV025452
1441945_s_at	AV009478
1441946_at	AV239969
1441947_x_at	BB327032
1441948_x_at	AV343684
1441949_x_at	BB213740
1441950_s_at	AV064063
1441951_x_at	AV064063
1441952_x_at	BB431070
1441953_at	BB003572
1441954_s_at	AV265150
1441955_s_at	BB381990
1441956_s_at	BB025983
1441957_x_at	AV216663
1441958_s_at	BB532535
1441959_s_at	BB028104
1441960_x_at	AV267590
1441961_at	BB698742
1441962_at	BB079625
1441963_at	BB427703
1441964_at	BB069531
1441965_at	AV280828
1441966_at	BG069274
1441967_at	BB467791
1441968_at	BB101988
1441969_at	BM933729
1441970_at	BB763470
1441971_at	AW543723
1441972_at	BE949277
1441973_at	BB091040
1441974_at	BB209139
1441975_at	BB008092
1441976_at	AU040386
1441977_at	AI049170
1441978_at	AI956846
1441979_at	BB124106
1441980_at	BB355593
1441981_at	BB149675
1441982_at	BB551747
1441983_at	AW456636
1441984_at	BB294262
1441985_at	AV257382
1441986_at	BG067943
1441987_at	BB086698
1441988_at	AI482429
1441989_at	AI481767
1441990_at	BM236098
1441991_at	BB433739
1441992_at	BM217857
1441993_at	BB762985
1441994_at	BB131219
1441995_at	AW493638
1441996_at	AW494533
1441997_at	BB129967
1441998_at	BB369709
1441999_at	BG296858
1442000_at	BB133782
1442001_at	BE944771
1442002_at	AV352121
1442003_at	BF537922
1442004_at	BB346825
1442005_at	BB018051
1442006_at	AW987547
1442007_at	AV272797
1442008_at	BB181330
1442009_at	BB357250
1442010_at	BF462703
1442011_at	BB177150
1442012_at	AV381755
1442013_at	BG067871
1442014_at	BB531645
1442015_at	BG070940
1442016_at	BQ174740
1442017_at	AI662441
1442018_at	BE632903
1442019_at	BB627097
1442020_at	BB506114
1442021_at	BB502545
1442022_at	BB212058
1442023_at	BB220605
1442024_at	BB328892
1442025_a_at	AI467657
1442026_at	AI467657
1442027_at	BB223743
1442028_at	AI593864
1442029_at	BM250850
1442030_at	BB379905
1442031_at	AV259428
1442032_at	AV328055
1442033_at	AV376830
1442034_at	BE957020
1442035_at	BB326058
1442036_a_at	AW489209
1442037_at	AW489209
1442038_at	AV134514
1442039_at	BF020502
1442040_at	AW060767
1442041_at	BB373645
1442042_at	BG092211
1442043_at	AI837076
1442044_at	BM242890
1442045_at	BB159466
1442046_at	BM119167
1442047_at	AW543242
1442048_at	BB078696
1442049_at	BM237750
1442050_at	AV274175
1442051_at	BE691662
1442052_at	BM940173
1442053_at	C80697
1442054_at	BG092264
1442055_at	AA015094
1442056_at	BE200446
1442057_at	AA986695
1442058_s_at	BE687992
1442059_at	BB385925
1442060_at	BB224442
1442061_at	BB199960
1442062_at	AV232667
1442063_at	AV380797
1442064_at	AI452057
1442065_at	BM938105
1442066_at	BB770053
1442067_at	BB468437
1442068_at	BQ174424
1442069_at	BG066628
1442070_at	BB496038
1442071_at	BG063303
1442072_at	BM227237
1442073_at	BQ266693
1442074_at	AI447438
1442075_at	BE991175
1442076_at	AI415085
1442077_at	BB197581
1442078_at	BB537889
1442079_at	BM238389
1442080_at	BI076747
1442081_at	BB698640
1442082_at	BB333624
1442083_at	BB036922
1442084_at	BB312613
1442085_at	BM053251
1442086_at	BB554559
1442087_at	AI451001
1442088_at	BB746538
1442089_at	AI504513
1442090_at	BB174183
1442091_at	BG070382
1442092_at	BG063268
1442093_at	AU040368
1442094_at	BB470038
1442095_at	BB528113
1442096_at	BB467381
1442097_at	BB498027
1442098_at	BG068260
1442099_at	BM227490
1442100_at	BB619843
1442101_at	BB279531
1442102_at	BG072347
1442103_at	AW554925
1442104_at	BB349344
1442105_at	BF467334
1442106_at	BB667730
1442107_at	BM218614
1442108_at	BB559647
1442109_at	BE989344
1442110_at	BM224817
1442111_at	BB485793
1442112_at	BB069506
1442113_at	BB183350
1442114_at	AI449615
1442115_at	BM220702
1442116_at	BB311924
1442117_at	BF470880
1442118_at	AW215795
1442119_at	AA175822
1442120_at	AA153229
1442121_at	BB234224
1442122_at	BG793156
1442123_at	AW909226
1442124_at	BG797231
1442125_at	BE332754
1442126_at	AI464148
1442127_at	BB022053
1442128_at	AW494160
1442129_at	AI848234
1442130_at	BG091940
1442131_at	BF152906
1442132_at	BG230108
1442133_at	AI661805
1442134_at	BB815146
1442135_at	AA839814
1442136_at	AI481031
1442137_at	BB653800
1442138_at	BE955672
1442139_at	BB077449
1442140_at	AI591634
1442141_at	BF662057
1442142_at	BB480651
1442143_at	AI463477
1442144_at	BF165671
1442145_at	BG066456
1442146_at	BG069747
1442147_at	BE948264
1442148_at	BB074968
1442149_at	BB352105
1442150_at	BE949437
1442151_at	BM238456
1442152_at	BB243292
1442153_at	BB206087
1442154_at	BQ031782
1442155_at	BB456609
1442156_at	BB664243
1442157_at	BB314361
1442158_at	BB462437
1442159_at	C77557
1442160_at	AV360034
1442161_at	AV238800
1442162_at	BG069478
1442163_at	BG070640
1442164_at	BB016374
1442165_at	BG075027
1442166_at	BB273427
1442167_at	BG068238
1442168_at	BB229264
1442169_at	BG063333
1442170_at	BM508486
1442171_at	BB090901
1442172_at	AW050354
1442173_at	AV286484
1442174_at	AV017492
1442175_at	BB358264
1442176_at	BB006508
1442177_at	BQ176194
1442178_at	BG070914
1442179_at	BB363943
1442180_at	BB382040
1442181_at	AW556947
1442182_at	AV256803
1442183_at	AW555202
1442184_at	AW551953
1442185_at	AV382148
1442186_at	BE945939
1442187_at	AW490711
1442188_at	BE979116
1442189_at	BF467074
1442190_at	BI736087
1442191_at	BB179576
1442192_at	BB765845
1442193_at	BB205352
1442194_at	BG069262
1442195_at	BB307119
1442196_at	BB174109
1442197_at	AI480624
1442198_at	BG074637
1442199_at	BE634596
1442200_at	BB115729
1442201_at	BB198578
1442202_at	BE956941
1442203_at	BB028429
1442204_at	AI846950
1442205_at	AW455994
1442206_at	AI839535
1442207_at	BB283202
1442208_at	BE986535
1442209_at	BB251707
1442210_at	AV273577
1442211_at	C78893
1442212_at	BB519218
1442213_at	BB344065
1442214_at	BG173293
1442215_at	BB544194
1442216_at	AU043006
1442217_at	AV367267
1442218_at	BM201230
1442219_at	BB218965
1442220_at	BB313387
1442221_at	BE956787
1442222_at	BB206335
1442223_at	AV329519
1442224_at	BE952888
1442225_at	BE952870
1442226_at	AV348197
1442227_at	BB456486
1442228_at	AI551284
1442229_at	AV227998
1442230_at	BG081925
1442231_at	BG070418
1442232_at	BI133949
1442233_at	BE853428
1442234_at	BB770422
1442235_at	BF584971
1442236_at	BB466174
1442237_at	BE133829
1442238_a_at	BB450549
1442239_at	AW546666
1442240_at	BB294970
1442241_at	BE979921
1442242_at	BB277133
1442243_at	BB476794
1442244_at	BB273436
1442245_at	BM120817
1442246_at	AV018108
1442247_at	BF318379
1442248_at	BG066763
1442249_at	BB283887
1442250_at	BB205725
1442251_at	BM246021
1442252_at	BM239905
1442253_at	BB547876
1442254_at	BB366659
1442255_at	BB276433
1442256_at	BB541041
1442257_at	BI134319
1442258_at	AV229709
1442259_at	BB141909
1442260_at	BB278985
1442261_at	BB354676
1442262_at	BE848085
1442263_at	BB257313
1442264_at	BB089844
1442265_at	BB116513
1442266_at	BB222530
1442267_at	BM239982
1442268_a_at	BB749041
1442269_at	BB749041
1442270_at	BB053254
1442271_at	BB437636
1442272_at	BF472737
1442273_at	AV277364
1442274_at	BB054699
1442275_at	AV267735
1442276_at	AV365231
1442277_at	BB546429
1442278_at	BB209117
1442279_at	BB453954
1442280_at	BM251033
1442281_at	BG069783
1442282_at	BB232180
1442283_at	BB455702
1442284_at	BB474030
1442285_at	AW551808
1442286_at	BB560335
1442287_at	BB483068
1442288_at	BG074777
1442289_at	AV296729
1442290_at	AI415386
1442291_at	BM250297
1442292_at	BB474042
1442293_at	BM938640
1442294_at	BB636451
1442295_at	BM244229
1442296_at	AW538657
1442297_at	BB212172
1442298_at	AI426427
1442299_at	AU015144
1442300_at	AI481368
1442301_at	AW046255
1442302_at	AV131794
1442303_at	AV139114
1442304_at	BB520468
1442305_at	AI849247
1442306_at	AV255639
1442307_at	BB303372
1442308_at	AW538800
1442309_at	BG082689
1442310_at	AI314891
1442311_at	BM199880
1442312_at	BM229258
1442313_at	AU043547
1442314_at	BB380041
1442315_at	AI426778
1442316_x_at	BB119893
1442317_at	BM293514
1442318_at	BI438164
1442319_at	AA792870
1442320_at	BB364132
1442321_at	BE853420
1442322_at	BM218838
1442323_at	BE946513
1442324_at	BB283687
1442325_at	AA270038
1442326_at	BE984978
1442327_at	AI048080
1442328_at	BI437925
1442329_at	AI505834
1442330_at	BE199719
1442331_at	BM021574
1442332_at	BG794571
1442333_a_at	AI549833
1442334_at	BB711873
1442335_at	AW494156
1442336_at	BE334274
1442337_at	BE979874
1442338_at	BB740904
1442339_at	BB667930
1442340_x_at	BB533736
1442341_at	AA607476
1442342_at	AI643646
1442343_at	BF661182
1442344_at	BE648906
1442345_at	AV044120
1442346_at	BM932383
1442347_at	AI848122
1442348_at	BB549862
1442349_at	AI526947
1442350_at	AV233462
1442351_a_at	BB313029
1442352_at	BG071159
1442353_at	BB167428
1442354_at	BB205414
1442355_at	BB529891
1442356_at	BB494975
1442357_at	AW049965
1442358_at	BG063085
1442359_at	BE995447
1442360_at	BG074584
1442361_at	BG070866
1442362_at	BG070830
1442363_at	BB461471
1442364_at	BM239177
1442365_at	BI076620
1442366_at	BB216686
1442367_at	BB184010
1442368_at	BB667457
1442369_at	AV246210
1442370_at	BB267006
1442371_at	BM898643
1442372_at	BB160563
1442373_at	BG072382
1442374_at	BG066645
1442375_at	BG067062
1442376_at	BB560441
1442377_at	BE955519
1442378_x_at	BG067993
1442379_at	BB020678
1442380_at	BB242346
1442381_at	BG068971
1442382_at	BI714055
1442383_at	AW125215
1442384_at	BG065559
1442385_at	BE979553
1442386_at	BB318879
1442387_at	AI503297
1442388_at	BB175099
1442389_at	BB147559
1442390_at	BE980518
1442391_at	AV260727
1442392_at	BB200474
1442393_at	BB488200
1442394_at	BE957304
1442395_at	AW494347
1442396_at	BB503768
1442397_at	BB075045
1442398_at	AW491893
1442399_at	BG072689
1442400_at	BF472052
1442401_at	AW120824
1442402_at	BB110728
1442403_at	BB295093
1442404_at	BB624790
1442405_at	AU042783
1442406_at	BE852666
1442407_at	BI076666
1442408_at	BE981170
1442409_at	BB166984
1442410_at	BB068214
1442411_at	BF318509
1442412_at	BG069638
1442413_at	BE985250
1442414_at	AV232731
1442415_at	BQ180241
1442416_at	BB311940
1442417_at	AI506534
1442418_at	AW456056
1442419_at	AU067700
1442420_at	AI326469
1442421_at	AV337624
1442422_at	BB371965
1442423_at	BE979514
1442424_at	BB368771
1442425_at	AI561924
1442426_at	BB667535
1442427_at	BB127931
1442428_at	BE956919
1442429_at	BB487314
1442430_at	BB615057
1442431_at	BB526037
1442432_x_at	BE630630
1442433_at	AI464159
1442434_at	BM195829
1442435_at	BM222179
1442436_at	BB020444
1442437_at	BB204671
1442438_at	BB230861
1442439_at	AI450072
1442440_at	AW491085
1442441_at	AV008016
1442442_at	AI507322
1442443_at	AI503030
1442444_at	BE979183
1442445_at	AI593945
1442446_at	BG074664
1442447_at	BB151932
1442448_at	BG070450
1442449_at	BM248235
1442450_at	BG068042
1442451_at	BE957141
1442452_at	BB106417
1442453_at	BM224404
1442454_at	BB749838
1442455_at	BG066553
1442456_at	BG066112
1442457_at	BG068662
1442458_at	BG073157
1442459_at	BG070198
1442460_at	BG071614
1442461_at	BB538651
1442462_at	BG067905
1442463_at	BG067054
1442464_at	BM239110
1442465_s_at	AV377824
1442466_a_at	BG071019
1442467_at	AU067780
1442468_at	BB208571
1442469_at	BG069622
1442470_at	BB161981
1442471_at	BG060522
1442472_at	AV271719
1442473_at	BG070998
1442474_at	AU043163
1442475_at	BG068808
1442476_at	BG074752
1442477_at	BG072427
1442478_at	BG068189
1442479_at	BB306884
1442480_at	BE980519
1442481_at	BB503726
1442482_at	C87416
1442483_at	BB534083
1442484_at	BG066761
1442485_at	BG068676
1442486_at	BG070134
1442487_at	BG065704
1442488_at	BE979376
1442489_at	BG068396
1442490_at	BB377749
1442491_at	BB393194
1442492_at	C76381
1442493_at	BG069641
1442494_at	BG066459
1442495_at	BG071331
1442496_at	AV320429
1442497_at	BB539451
1442498_at	BG066268
1442499_at	BG066515
1442500_at	C77406
1442501_at	BB177733
1442502_at	BB011593
1442503_at	BE979996
1442504_at	BG076175
1442505_at	BG070498
1442506_at	BB283300
1442507_at	BG862377
1442508_at	AV278924
1442509_at	BG070099
1442510_at	BB032759
1442511_at	BG069408
1442512_at	BB831345
1442513_at	AU041573
1442514_a_at	BI660702
1442515_at	BG084330
1442516_at	BG070123
1442517_a_at	BB457226
1442518_at	BB244575
1442519_at	BB525437
1442520_at	BG069002
1442521_at	BB017528
1442522_at	BG069498
1442523_at	BM116114
1442524_at	AI836848
1442525_at	AW488042
1442526_at	BG066010
1442527_at	C87583
1442528_at	BB425301
1442529_at	BG066785
1442530_at	BG067617
1442531_at	BG065748
1442532_at	AW552788
1442533_at	BG068293
1442534_at	BG071850
1442535_at	BB533591
1442536_at	AV347067
1442537_at	BB771206
1442538_at	AW742720
1442539_at	BM119368
1442540_at	C77609
1442541_at	BG070986
1442542_at	BB363812
1442543_at	BG072603
1442544_at	BG143662
1442545_at	BE984743
1442546_at	BB667615
1442547_at	BB524105
1442548_at	BM234411
1442549_at	BB211386
1442550_at	BM237873
1442551_at	BB345778
1442552_at	BM205069
1442553_at	BB434779
1442554_s_at	BG066934
1442555_at	BB076824
1442556_at	BB051562
1442557_at	BB388293
1442558_at	BB180191
1442559_at	BB339757
1442560_at	BB141057
1442561_at	BG073012
1442562_at	BB346556
1442563_at	BE949428
1442564_at	BG071434
1442565_at	BB174272
1442566_at	BG066292
1442567_at	BB236491
1442568_at	BM213120
1442569_at	BM206269
1442570_at	BB306845
1442571_at	BM203260
1442572_at	BE979373
1442573_at	BB230377
1442574_at	AV145238
1442575_at	BB219727
1442576_at	AI118522
1442577_at	BE949769
1442578_at	BM200059
1442579_at	BB306259
1442580_at	BB114202
1442581_at	BB522422
1442582_at	BB136224
1442583_a_at	AI852969
1442584_at	BB076411
1442585_at	BB539872
1442586_at	BB456057
1442587_at	BB451946
1442588_at	BB117375
1442589_at	BE980162
1442590_at	BB366863
